STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,DATA_ITEM,Data Item,SECTOR,Sector,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2020-Q2,,1388,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2020-Q1,,1423,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2019-Q4,,1392,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2019-Q3,,1467,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2019-Q1,,5788,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2004-Q4,,1877,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2004-Q3,,1846,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2004-Q2,,1933,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2004-Q1,,2070,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2003-Q4,,1939,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2003-Q3,,1874,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2003-Q2,,1972,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2003-Q1,,1592,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2009-Q2,,2574,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2009-Q1,,2816,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2008-Q4,,2976,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2008-Q3,,2973,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2008-Q2,,3083,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,2,Victoria,Q,Quarterly,2008-Q1,,2467,,NA,Not Applicable,0,Units,,,,
